,test
error,"[0.05127, 0.051358, 0.051427, 0.051539, 0.05149, 0.051479, 0.051465, 0.051366, 0.051358, 0.051253, 0.051185, 0.051105, 0.051014, 0.050935, 0.050833, 0.050676, 0.050566, 0.050495, 0.050363, 0.050206, 0.050176, 0.050091, 0.049959, 0.049915, 0.049885, 0.049824, 0.049684, 0.049508, 0.049483, 0.049409, 0.049395, 0.049406, 0.049294, 0.049206, 0.04917, 0.04909, 0.049074, 0.04895, 0.048821, 0.048747, 0.04876, 0.048686, 0.048612, 0.048617, 0.048576, 0.048507, 0.048491, 0.048455, 0.048417, 0.048345, 0.048342, 0.048288, 0.048279, 0.048233, 0.048227, 0.048219, 0.048205, 0.048189, 0.048147, 0.048142, 0.048145, 0.048139, 0.048142, 0.048136, 0.048136, 0.048084, 0.048081, 0.048092, 0.048109, 0.048015, 0.048024, 0.048007, 0.047991, 0.047897, 0.047889, 0.047861, 0.04785, 0.047809, 0.047793, 0.047754, 0.047763, 0.047697, 0.047713, 0.047702, 0.047697, 0.047686, 0.047694, 0.047697, 0.047664, 0.047639, 0.047589, 0.047518, 0.047422, 0.047411, 0.047405, 0.047367, 0.047375, 0.047367, 0.047358, 0.047367, 0.047378, 0.04735, 0.047336, 0.047306, 0.047306, 0.04735, 0.047367, 0.047312, 0.047303, 0.047309, 0.04732, 0.04729, 0.047229, 0.047221, 0.047229, 0.047226, 0.047191, 0.047163, 0.047161, 0.047103, 0.047086, 0.047007, 0.047007, 0.047009, 0.047023, 0.04696, 0.046861, 0.046875, 0.046877, 0.046869, 0.046861, 0.046828, 0.046792, 0.046754, 0.046748, 0.046762, 0.046754, 0.046754, 0.046751, 0.046759, 0.046756, 0.046748, 0.046751, 0.046729, 0.046677, 0.046649, 0.046652, 0.04666, 0.04666, 0.046638, 0.046611, 0.046581, 0.046542, 0.046534, 0.046523, 0.046528, 0.046517, 0.046498, 0.046506, 0.046438, 0.046446, 0.046446, 0.046429, 0.046394, 0.046391, 0.046399, 0.04641, 0.046413, 0.046405, 0.04641, 0.046396, 0.04638, 0.046394, 0.04635, 0.046372, 0.046319, 0.046336, 0.04633, 0.046352, 0.046278, 0.046275, 0.046275, 0.046234, 0.04622, 0.046193, 0.046218, 0.046229, 0.046201, 0.046198, 0.046198, 0.046176, 0.046168, 0.046149, 0.046138, 0.046143, 0.046124, 0.046116, 0.046121, 0.046132, 0.046116, 0.046113, 0.046058, 0.04605, 0.046047, 0.046094, 0.046102, 0.046116, 0.0461, 0.046058, 0.046058, 0.046064, 0.046069, 0.046072, 0.046069, 0.046067, 0.046042, 0.046053, 0.046045, 0.046039, 0.046039, 0.046017, 0.04597, 0.045948, 0.045943, 0.045913, 0.04591, 0.045891, 0.045869, 0.045855, 0.045858, 0.045852, 0.045858, 0.04583, 0.045822, 0.045819, 0.045819, 0.0458, 0.045808, 0.045819, 0.045811, 0.04575, 0.045748, 0.04575, 0.045726, 0.045712, 0.045704, 0.045687, 0.045701, 0.045695, 0.045687, 0.045682, 0.045665, 0.045646, 0.045621, 0.045599, 0.045621, 0.04561, 0.045602, 0.045569, 0.045569, 0.045555, 0.04555, 0.045552, 0.045528, 0.045528, 0.045514, 0.045503, 0.045489, 0.045517, 0.045492, 0.045498, 0.045492, 0.045462, 0.045451, 0.045426, 0.045426, 0.045432, 0.045443, 0.045429, 0.045426, 0.04544, 0.045434, 0.045429, 0.045415, 0.045412, 0.045423, 0.045418, 0.045415, 0.045399, 0.045401, 0.045412, 0.045412, 0.045412, 0.045404, 0.045401, 0.045385, 0.045382, 0.045371, 0.045366, 0.045333, 0.045297, 0.045319, 0.045305, 0.045316, 0.045324, 0.0453, 0.045294, 0.045269, 0.045283, 0.045272, 0.045267, 0.045245, 0.045225, 0.045195, 0.045192, 0.045195, 0.045184, 0.045165, 0.045165, 0.045168, 0.045184, 0.045162, 0.04517, 0.045157, 0.045148, 0.045157, 0.045157, 0.045148, 0.045135, 0.045091, 0.045093, 0.04506, 0.045049, 0.045058, 0.045055, 0.045066, 0.04506, 0.045069, 0.045077, 0.045069, 0.045047, 0.045071, 0.045082, 0.045088, 0.045091, 0.045099, 0.045088, 0.045066, 0.045055, 0.045025, 0.045008, 0.045014, 0.045038, 0.04497, 0.044929, 0.044918, 0.044942, 0.044945, 0.044934, 0.044937, 0.044942, 0.044907, 0.044887, 0.044876, 0.044857, 0.044835, 0.04481, 0.044786, 0.04478, 0.044769, 0.044761, 0.044753, 0.044753, 0.044764, 0.044772, 0.044764, 0.044764, 0.044764, 0.044742, 0.044731, 0.044711, 0.044703, 0.0447, 0.0447, 0.0447, 0.044706, 0.044703, 0.044695, 0.044676, 0.044659, 0.044643, 0.044629, 0.044607, 0.044612, 0.044626, 0.044615, 0.044604, 0.044601, 0.044582, 0.044577, 0.044588, 0.044599, 0.044604, 0.044615, 0.044618, 0.044615, 0.044612, 0.044585, 0.044585, 0.044593, 0.04456, 0.044557, 0.04456, 0.044579, 0.044574, 0.04456, 0.04456, 0.044557, 0.044577, 0.044571, 0.044524, 0.044527, 0.044524, 0.044546, 0.044541, 0.044527, 0.044544, 0.044533, 0.044505, 0.044497, 0.044489, 0.04448, 0.044475, 0.044478, 0.044469, 0.044461, 0.044458, 0.04445, 0.044431, 0.044442, 0.044439, 0.044437, 0.044437, 0.044404, 0.044404, 0.044379, 0.04439, 0.044415, 0.04442, 0.044415, 0.044387, 0.044379, 0.044354, 0.044354, 0.044357, 0.044332, 0.044335, 0.044307, 0.044285, 0.044291, 0.044285, 0.044277, 0.044274, 0.044277, 0.044274, 0.044277, 0.044266, 0.044255, 0.044252, 0.044258, 0.044258, 0.044258, 0.044261, 0.04425, 0.044255, 0.044258, 0.044233, 0.044239, 0.044225, 0.044203, 0.0442, 0.044181, 0.04417, 0.044184, 0.044192, 0.044175, 0.044167, 0.044167, 0.044142, 0.044126, 0.044118, 0.044118, 0.044112, 0.044107, 0.044101, 0.044107, 0.044098, 0.044071, 0.044068, 0.044063, 0.044087, 0.044118, 0.044123, 0.044098, 0.044054, 0.04406, 0.044032, 0.044035, 0.044027, 0.044041, 0.044038, 0.044038, 0.044038, 0.044041, 0.04406, 0.044068, 0.044057, 0.044057, 0.044046, 0.044054, 0.044041, 0.044063, 0.044041, 0.044019, 0.044002, 0.044021, 0.04398, 0.043983, 0.043977, 0.043961, 0.043931, 0.04395, 0.043931, 0.043906, 0.043892, 0.043892, 0.043914, 0.043906, 0.043892, 0.0439, 0.043909, 0.043892, 0.043876, 0.043881, 0.04384, 0.043826, 0.043835, 0.043829, 0.043815, 0.043807, 0.043796, 0.043791, 0.043788, 0.043777, 0.04376, 0.043758, 0.043741, 0.043725, 0.043716, 0.043727, 0.04373, 0.043738, 0.043744, 0.043738, 0.043733, 0.043736, 0.043714, 0.043714, 0.043694, 0.0437, 0.043716, 0.043727, 0.043708, 0.043703, 0.043692, 0.04367, 0.043667, 0.043664, 0.043659, 0.043634, 0.043639, 0.043639, 0.043639, 0.043631, 0.043631, 0.043609, 0.043604, 0.043598, 0.043584, 0.043576, 0.043565, 0.043565, 0.043554, 0.043527, 0.04354, 0.043483, 0.043499, 0.04348, 0.04348, 0.043507, 0.043502, 0.043494, 0.043507, 0.043494, 0.043472, 0.043463, 0.043444, 0.043433, 0.043417, 0.043411, 0.043395, 0.043378, 0.04337, 0.043373, 0.043364, 0.043356, 0.043362, 0.043359, 0.043367, 0.043364, 0.043351, 0.043342, 0.043323, 0.043332, 0.043321, 0.043315, 0.043318, 0.04329, 0.043299, 0.043296, 0.043288, 0.043285, 0.043279, 0.043266, 0.043257, 0.043249, 0.043241, 0.04326, 0.043244, 0.043241, 0.043244, 0.043238, 0.043244, 0.043246, 0.043244, 0.04326, 0.043252, 0.043268, 0.043249, 0.043266, 0.043285, 0.043246, 0.043249, 0.043249, 0.04326, 0.043266, 0.043268, 0.043271, 0.043255, 0.043238, 0.043233, 0.0432, 0.043205, 0.043205, 0.043197, 0.043189, 0.043189, 0.043189, 0.043189, 0.04318, 0.043186, 0.043189, 0.043186, 0.043186, 0.043197, 0.043197, 0.043202, 0.043175, 0.043197, 0.043191, 0.043178, 0.043183, 0.043172, 0.043169, 0.04318, 0.043189, 0.043183, 0.043183, 0.043172, 0.043167, 0.043164, 0.04315, 0.043145, 0.043125, 0.043123, 0.043128, 0.043128, 0.043131, 0.043123, 0.043123, 0.04312, 0.04312, 0.043125, 0.043147, 0.043153, 0.043161, 0.043153, 0.04315, 0.043156, 0.043153, 0.043145, 0.043142, 0.043142, 0.043153, 0.043139, 0.043172, 0.043161, 0.043164, 0.04315, 0.043145, 0.043139, 0.043131, 0.04312, 0.043068, 0.043035, 0.043037, 0.043043, 0.043029, 0.043035, 0.043029, 0.043018, 0.043015, 0.043021, 0.042988, 0.042991, 0.042999, 0.042993, 0.042974, 0.042971, 0.042966, 0.042969, 0.042941, 0.042947, 0.042947, 0.042938, 0.042938, 0.042938, 0.042938, 0.042938, 0.042919, 0.042905, 0.042894, 0.042881, 0.042859, 0.042856, 0.042859, 0.042853, 0.042831, 0.042834, 0.042826, 0.042823, 0.042826, 0.042817, 0.042834, 0.042826, 0.042826, 0.042831, 0.042828, 0.042828, 0.042815, 0.042806, 0.042806, 0.042804, 0.042765, 0.042749, 0.04273, 0.042732, 0.042743, 0.042743, 0.042735, 0.04273, 0.042727, 0.042719, 0.042713, 0.042708, 0.042683, 0.042666, 0.042677, 0.042675, 0.042669, 0.04268, 0.042677, 0.042669, 0.04265, 0.042653, 0.042644, 0.04265, 0.042642, 0.042639, 0.042636, 0.042633, 0.042611, 0.04262, 0.042622, 0.042622, 0.042603, 0.042611, 0.042598, 0.042614, 0.042609, 0.042614, 0.042595, 0.042587, 0.042573, 0.04257, 0.042592, 0.042578, 0.042562, 0.042562, 0.042565, 0.042567, 0.042565, 0.042562, 0.042565, 0.042551, 0.042545, 0.042545, 0.04254, 0.04254, 0.042534, 0.042545, 0.042551, 0.04254, 0.042545, 0.042543, 0.04254, 0.042545, 0.042562, 0.042565, 0.042543, 0.042537, 0.042534, 0.042523, 0.042529, 0.042526, 0.042515, 0.042501, 0.042515, 0.042529, 0.04251, 0.042501, 0.042501, 0.042507, 0.042515, 0.042534, 0.042529, 0.042507, 0.042507, 0.042507, 0.042523, 0.042526, 0.042545, 0.042548, 0.042537, 0.042507, 0.042493, 0.04249, 0.042479, 0.042471, 0.042466, 0.042463, 0.042441, 0.042438, 0.042438, 0.042441, 0.042446, 0.042408, 0.042405, 0.042413, 0.042422, 0.042422, 0.042427, 0.042422, 0.042419, 0.042402, 0.042402, 0.0424, 0.0424, 0.042405, 0.042411, 0.0424, 0.042394, 0.042391, 0.042391, 0.042391, 0.042386, 0.042367, 0.042367, 0.042383, 0.042361, 0.042358, 0.042358, 0.042353, 0.042334, 0.042328, 0.042323, 0.04232, 0.042336, 0.042323, 0.042325, 0.042342, 0.042334, 0.042342, 0.042347, 0.042345, 0.042334, 0.042325, 0.042328, 0.042331, 0.042331, 0.04232, 0.042306, 0.04229, 0.042273, 0.042284, 0.042284, 0.042268, 0.042279, 0.042276, 0.042284, 0.042295, 0.042268, 0.042276, 0.042276, 0.042262, 0.042262, 0.042268, 0.042259, 0.042257, 0.042251, 0.042248, 0.042248, 0.042251, 0.042257, 0.042259, 0.042243, 0.042251, 0.042243, 0.042246, 0.042248, 0.042235, 0.042248, 0.042232, 0.04224, 0.042237, 0.042232, 0.042237, 0.042243, 0.042243, 0.042254, 0.042259, 0.04224, 0.042224, 0.042202, 0.042205, 0.042199, 0.042188, 0.042188, 0.04218, 0.042183, 0.042196, 0.04221, 0.042216, 0.04221, 0.042205, 0.042202, 0.042202, 0.042196, 0.042194, 0.042202, 0.04218, 0.042152, 0.042152, 0.042141, 0.042147, 0.042144, 0.042141, 0.042136, 0.042147, 0.042147, 0.042144, 0.042141, 0.042119, 0.042125, 0.042122, 0.042119, 0.0421, 0.042092, 0.042084, 0.042075]"
